,realtime_start,date,value
3220,2013-02-21,2009-09-01,157274.0
3221,2013-05-31,2009-09-01,157544.0
3222,2014-02-18,2009-09-01,157558.0
3223,2014-05-13,2009-09-01,157556.0
3224,2015-05-13,2009-09-01,156910.0
3225,2016-05-13,2009-09-01,156747.0
3226,2017-05-12,2009-09-01,156780.0
3227,2018-06-12,2009-09-01,156817.0
3228,2009-11-18,2009-10-01,160586.0
3229,2009-12-11,2009-10-01,160642.0
3230,2010-01-14,2009-10-01,160659.0
3231,2010-02-17,2009-10-01,160679.0
3232,2010-04-30,2009-10-01,160994.0
3233,2010-11-15,2009-10-01,160695.0
3234,2010-12-14,2009-10-01,160790.0
3235,2011-02-15,2009-10-01,160724.0
3236,2011-04-29,2009-10-01,158843.0
3237,2012-02-17,2009-10-01,158820.0
3238,2012-04-30,2009-10-01,158088.0
3239,2013-02-21,2009-10-01,158084.0
3240,2013-05-31,2009-10-01,158379.0
3241,2014-02-18,2009-10-01,158359.0
3242,2014-05-13,2009-10-01,158361.0
3243,2015-05-13,2009-10-01,157712.0
3244,2016-05-13,2009-10-01,157772.0
3245,2017-05-12,2009-10-01,157766.0
3246,2018-06-12,2009-10-01,157801.0
3247,2009-12-16,2009-11-01,162059.0
3248,2010-01-14,2009-11-01,162923.0
3249,2010-02-12,2009-11-01,163161.0
3250,2010-02-17,2009-11-01,163455.0
3251,2010-04-30,2009-11-01,163177.0
3252,2010-12-14,2009-11-01,162209.0
3253,2011-01-14,2009-11-01,162424.0
3254,2011-02-15,2009-11-01,162351.0
3255,2011-04-29,2009-11-01,160424.0
3256,2012-02-17,2009-11-01,160308.0
3257,2012-04-30,2009-11-01,159738.0
3258,2013-02-21,2009-11-01,159700.0
3259,2013-05-31,2009-11-01,159569.0
3260,2014-02-18,2009-11-01,159518.0
3261,2014-05-13,2009-11-01,159495.0
3262,2015-05-13,2009-11-01,158799.0
3263,2016-05-13,2009-11-01,158774.0
3264,2017-05-12,2009-11-01,158621.0
3265,2018-06-12,2009-11-01,158527.0
3266,2010-01-15,2009-12-01,162261.0
3267,2010-02-12,2009-12-01,162767.0
3268,2010-02-17,2009-12-01,163005.0
3269,2010-03-12,2009-12-01,162881.0
3270,2010-04-30,2009-12-01,163011.0
3271,2011-01-14,2009-12-01,162454.0
3272,2011-02-15,2009-12-01,162672.0
3273,2011-04-29,2009-12-01,161072.0
3274,2012-02-17,2009-12-01,160944.0
3275,2012-04-30,2009-12-01,160210.0
3276,2013-02-21,2009-12-01,160184.0
3277,2013-05-31,2009-12-01,160039.0
3278,2014-02-18,2009-12-01,160052.0
3279,2014-05-13,2009-12-01,159997.0
3280,2015-05-13,2009-12-01,159302.0
3281,2016-05-13,2009-12-01,159311.0
3282,2017-05-12,2009-12-01,159291.0
3283,2018-06-12,2009-12-01,159226.0
3284,2010-02-19,2010-01-01,163510.0
3285,2010-03-12,2010-01-01,162849.0
3286,2010-04-14,2010-01-01,163432.0
3287,2010-04-30,2010-01-01,163244.0
3288,2011-02-15,2010-01-01,162824.0
3289,2011-03-11,2010-01-01,163129.0
3290,2011-04-29,2010-01-01,161447.0
3291,2012-02-17,2010-01-01,161439.0
3292,2012-04-30,2010-01-01,160292.0
3293,2013-02-21,2010-01-01,160285.0
3294,2013-05-31,2010-01-01,159949.0
3295,2014-02-18,2010-01-01,159958.0
3296,2014-05-13,2010-01-01,160216.0
3297,2015-02-20,2010-01-01,160200.0
3298,2015-05-13,2010-01-01,159440.0
3299,2016-05-13,2010-01-01,159250.0
3300,2017-05-12,2010-01-01,159205.0
3301,2018-06-12,2010-01-01,159169.0
3302,2019-07-11,2010-01-01,159176.0
3303,2010-03-18,2010-02-01,163401.0
3304,2010-04-14,2010-02-01,164283.0
3305,2010-04-30,2010-02-01,163882.0
3306,2010-05-14,2010-02-01,164194.0
3307,2011-02-15,2010-02-01,164216.0
3308,2011-03-11,2010-02-01,163434.0
3309,2011-04-13,2010-02-01,163382.0
3310,2011-04-29,2010-02-01,161843.0
3311,2012-02-17,2010-02-01,161966.0
3312,2012-04-30,2010-02-01,160441.0
3313,2013-02-21,2010-02-01,160471.0
3314,2013-05-31,2010-02-01,160230.0
3315,2014-02-18,2010-02-01,160307.0
3316,2014-05-13,2010-02-01,160392.0
3317,2015-02-20,2010-02-01,160370.0
3318,2015-05-13,2010-02-01,159756.0
3319,2016-05-13,2010-02-01,159688.0
3320,2017-05-12,2010-02-01,159625.0
3321,2018-06-12,2010-02-01,159607.0
3322,2019-07-11,2010-02-01,159603.0
3323,2010-04-14,2010-03-01,166810.0
3324,2010-04-30,2010-03-01,166849.0
3325,2010-05-14,2010-03-01,167573.0
3326,2010-06-11,2010-03-01,167564.0
3327,2011-02-15,2010-03-01,167655.0
3328,2011-04-13,2010-03-01,167039.0
3329,2011-04-29,2010-03-01,165391.0
3330,2011-05-12,2010-03-01,165376.0
3331,2012-02-17,2010-03-01,165506.0
3332,2012-04-30,2010-03-01,163583.0
3333,2013-02-21,2010-03-01,163628.0
3334,2013-05-31,2010-03-01,163799.0
3335,2014-02-18,2010-03-01,163856.0
3336,2014-05-13,2010-03-01,163837.0
3337,2015-02-20,2010-03-01,163801.0
3338,2015-05-13,2010-03-01,163193.0
3339,2016-05-13,2010-03-01,163156.0
3340,2017-05-12,2010-03-01,163128.0
3341,2018-06-12,2010-03-01,163148.0
3342,2010-05-19,2010-04-01,168400.0
3343,2010-06-11,2010-04-01,168635.0
3344,2010-07-14,2010-04-01,168213.0
3345,2011-02-15,2010-04-01,168178.0
3346,2011-04-29,2010-04-01,166488.0
3347,2011-05-12,2010-04-01,166315.0
3348,2011-06-14,2010-04-01,166219.0
3349,2012-02-17,2010-04-01,166412.0
3350,2012-04-30,2010-04-01,164704.0
3351,2013-02-21,2010-04-01,164774.0
3352,2013-05-31,2010-04-01,164856.0
3353,2014-02-18,2010-04-01,164784.0
3354,2014-05-13,2010-04-01,164769.0
3355,2015-02-20,2010-04-01,164749.0
3356,2015-05-13,2010-04-01,164129.0
3357,2016-05-13,2010-04-01,164251.0
3358,2017-05-12,2010-04-01,164255.0
3359,2018-06-12,2010-04-01,164334.0
3360,2019-07-11,2010-04-01,164335.0
3361,2010-06-17,2010-05-01,166886.0
3362,2010-07-14,2010-05-01,166654.0
3363,2010-08-13,2010-05-01,166749.0
3364,2011-02-15,2010-05-01,166675.0
3365,2011-04-29,2010-05-01,165270.0
3366,2011-06-14,2010-05-01,165353.0
3367,2011-07-14,2010-05-01,165315.0
3368,2012-02-17,2010-05-01,165420.0
3369,2012-04-30,2010-05-01,163776.0
3370,2013-02-21,2010-05-01,163740.0
3371,2013-05-31,2010-05-01,163988.0
3372,2014-02-18,2010-05-01,163936.0
3373,2014-05-13,2010-05-01,163917.0
3374,2015-02-20,2010-05-01,163923.0
3375,2015-05-13,2010-05-01,163218.0
3376,2016-05-13,2010-05-01,163114.0
3377,2017-05-12,2010-05-01,163039.0
3378,2018-06-12,2010-05-01,162924.0
3379,2019-07-11,2010-05-01,162923.0
3380,2010-07-16,2010-06-01,166025.0
3381,2010-08-13,2010-06-01,166508.0
3382,2010-09-14,2010-06-01,166492.0
3383,2011-02-15,2010-06-01,166541.0
3384,2011-04-29,2010-06-01,165248.0
3385,2011-07-14,2010-06-01,165478.0
3386,2011-08-12,2010-06-01,165413.0
3387,2012-02-17,2010-06-01,165153.0
3388,2012-04-30,2010-06-01,163165.0
3389,2013-02-21,2010-06-01,163073.0
3390,2013-05-31,2010-06-01,163777.0
3391,2014-02-18,2010-06-01,163810.0
3392,2014-05-13,2010-06-01,163730.0
3393,2015-02-20,2010-06-01,163794.0
3394,2015-05-13,2010-06-01,163107.0
3395,2016-05-13,2010-06-01,162906.0
3396,2017-05-12,2010-06-01,162897.0
3397,2018-06-12,2010-06-01,163043.0
3398,2010-08-13,2010-07-01,166679.0
3399,2010-09-14,2010-07-01,166449.0
3400,2010-10-15,2010-07-01,166744.0
3401,2011-02-15,2010-07-01,166725.0
3402,2011-04-29,2010-07-01,165210.0
3403,2011-08-12,2010-07-01,165302.0
3404,2011-09-14,2010-07-01,165171.0
3405,2012-02-17,2010-07-01,165149.0
3406,2012-04-30,2010-07-01,163307.0
3407,2013-02-21,2010-07-01,163276.0
3408,2013-05-31,2010-07-01,163740.0
3409,2014-02-18,2010-07-01,163750.0
3410,2014-05-13,2010-07-01,163687.0
3411,2015-02-20,2010-07-01,163741.0
3412,2015-05-13,2010-07-01,163030.0
3413,2016-05-13,2010-07-01,162926.0
3414,2017-05-12,2010-07-01,162890.0
3415,2018-06-12,2010-07-01,162950.0
3416,2019-07-11,2010-07-01,162946.0
3417,2010-09-17,2010-08-01,166722.0
3418,2010-10-15,2010-08-01,167501.0
3419,2010-11-15,2010-08-01,167771.0
3420,2011-02-15,2010-08-01,167834.0
3421,2011-04-29,2010-08-01,166473.0
3422,2011-09-14,2010-08-01,166682.0
3423,2011-10-14,2010-08-01,166767.0
3424,2012-02-17,2010-08-01,166772.0
3425,2012-04-30,2010-08-01,164501.0
3426,2013-02-21,2010-08-01,164533.0
3427,2013-05-31,2010-08-01,164713.0
3428,2014-02-18,2010-08-01,164719.0
3429,2014-05-13,2010-08-01,164555.0
3430,2015-02-20,2010-08-01,164622.0
3431,2015-05-13,2010-08-01,163797.0
3432,2016-05-13,2010-08-01,163617.0
3433,2017-05-12,2010-08-01,163592.0
3434,2018-06-12,2010-08-01,163690.0
3435,2019-07-11,2010-08-01,163703.0
3436,2010-10-15,2010-09-01,168369.0
3437,2010-11-15,2010-09-01,168784.0
3438,2010-12-14,2010-09-01,169179.0
3439,2011-02-15,2010-09-01,169137.0
3440,2011-04-29,2010-09-01,167893.0
3441,2011-10-14,2010-09-01,167732.0
3442,2011-11-15,2010-09-01,167753.0
3443,2012-02-17,2010-09-01,167801.0
3444,2012-04-30,2010-09-01,165667.0
3445,2013-02-21,2010-09-01,165701.0
3446,2013-05-31,2010-09-01,165599.0
3447,2014-02-18,2010-09-01,165628.0
3448,2014-05-13,2010-09-01,165620.0
3449,2015-02-20,2010-09-01,165624.0
3450,2015-05-13,2010-09-01,164847.0
3451,2016-05-13,2010-09-01,164673.0
3452,2017-05-12,2010-09-01,164621.0
3453,2018-06-12,2010-09-01,164608.0
3454,2010-11-17,2010-10-01,170461.0
3455,2010-12-14,2010-10-01,171588.0
3456,2011-01-14,2010-10-01,171538.0
3457,2011-02-15,2010-10-01,171466.0
3458,2011-04-29,2010-10-01,169614.0
3459,2011-11-15,2010-10-01,169334.0
3460,2011-12-13,2010-10-01,169282.0
3461,2012-02-17,2010-10-01,169243.0
3462,2012-04-30,2010-10-01,167340.0
3463,2013-02-21,2010-10-01,167358.0
3464,2013-05-31,2010-10-01,167472.0
3465,2014-02-18,2010-10-01,167451.0
3466,2014-05-13,2010-10-01,167413.0
3467,2015-02-20,2010-10-01,167405.0
3468,2015-05-13,2010-10-01,166396.0
3469,2016-05-13,2010-10-01,166117.0
3470,2017-05-12,2010-10-01,166063.0
3471,2018-06-12,2010-10-01,165962.0
3472,2019-07-11,2010-10-01,165965.0
3473,2010-12-15,2010-11-01,172810.0
3474,2011-01-14,2010-11-01,172751.0
3475,2011-02-15,2010-11-01,172551.0
3476,2011-04-29,2010-11-01,170662.0
3477,2011-12-13,2010-11-01,170637.0
3478,2012-01-12,2010-11-01,170567.0
3479,2012-02-17,2010-11-01,170411.0
3480,2012-04-30,2010-11-01,168685.0
3481,2013-02-21,2010-11-01,168662.0
3482,2013-05-31,2010-11-01,168132.0
3483,2014-02-18,2010-11-01,168076.0
3484,2014-05-13,2010-11-01,168020.0
3485,2015-02-20,2010-11-01,167984.0
3486,2015-05-13,2010-11-01,167141.0
3487,2016-05-13,2010-11-01,167290.0
3488,2017-05-12,2010-11-01,167280.0
3489,2018-06-12,2010-11-01,167289.0
3490,2019-07-11,2010-11-01,167287.0
3491,2011-01-14,2010-12-01,172924.0
3492,2011-02-15,2010-12-01,172706.0
3493,2011-03-11,2010-12-01,172892.0
3494,2011-04-29,2010-12-01,170911.0
3495,2012-01-12,2010-12-01,170859.0
3496,2012-02-14,2010-12-01,170986.0
3497,2012-02-17,2010-12-01,170809.0
3498,2012-04-30,2010-12-01,169040.0
3499,2013-02-21,2010-12-01,168998.0
3500,2013-05-31,2010-12-01,168347.0
3501,2014-02-18,2010-12-01,168371.0
3502,2014-05-13,2010-12-01,168440.0
3503,2015-02-20,2010-12-01,168413.0
3504,2015-05-13,2010-12-01,167622.0
3505,2016-05-13,2010-12-01,167504.0
3506,2017-05-12,2010-12-01,167502.0
3507,2018-06-12,2010-12-01,167486.0
3508,2019-07-11,2010-12-01,167481.0
3509,2011-02-17,2011-01-01,172605.0
3510,2011-03-11,2011-01-01,173435.0
3511,2011-04-13,2011-01-01,173553.0
3512,2011-04-29,2011-01-01,171561.0
3513,2012-02-14,2011-01-01,171595.0
3514,2012-02-17,2011-01-01,171615.0
3515,2012-03-13,2011-01-01,171798.0
3516,2012-04-30,2011-01-01,169990.0
3517,2013-02-21,2011-01-01,169966.0
3518,2013-05-31,2011-01-01,168922.0
3519,2014-02-18,2011-01-01,168910.0
3520,2014-05-13,2011-01-01,169295.0
3521,2015-02-20,2011-01-01,169244.0
3522,2015-05-13,2011-01-01,168395.0
3523,2016-02-19,2011-01-01,168366.0
3524,2016-05-13,2011-01-01,168202.0
3525,2017-05-12,2011-01-01,168205.0
3526,2018-06-12,2011-01-01,168068.0
3527,2019-07-11,2011-01-01,168092.0
3528,2011-03-17,2011-02-01,174168.0
3529,2011-04-13,2011-02-01,174478.0
3530,2011-04-29,2011-02-01,172555.0
3531,2011-05-12,2011-02-01,172783.0
3532,2012-02-17,2011-02-01,172987.0
3533,2012-03-13,2011-02-01,172505.0
3534,2012-04-16,2011-02-01,172605.0
3535,2012-04-30,2011-02-01,170685.0
3536,2013-02-21,2011-02-01,170762.0
3537,2013-05-31,2011-02-01,169631.0
3538,2014-02-18,2011-02-01,169701.0
3539,2014-05-13,2011-02-01,169993.0
3540,2015-02-20,2011-02-01,169925.0
3541,2015-05-13,2011-02-01,169035.0
3542,2016-02-19,2011-02-01,169039.0
3543,2016-05-13,2011-02-01,168998.0
3544,2017-05-12,2011-02-01,168983.0
3545,2018-06-12,2011-02-01,169023.0
3546,2019-07-11,2011-02-01,169022.0
3547,2011-04-15,2011-03-01,174200.0
3548,2011-04-29,2011-03-01,172318.0
3549,2011-05-12,2011-03-01,173328.0
3550,2011-06-14,2011-03-01,173144.0
3551,2012-02-17,2011-03-01,173375.0
3552,2012-04-16,2011-03-01,173011.0
3553,2012-04-30,2011-03-01,171194.0
3554,2012-05-15,2011-03-01,171204.0
3555,2013-02-21,2011-03-01,171271.0
3556,2013-05-31,2011-03-01,170663.0
3557,2014-02-18,2011-03-01,170778.0
3558,2014-05-13,2011-03-01,170682.0
3559,2015-02-20,2011-03-01,170613.0
3560,2015-05-13,2011-03-01,169873.0
3561,2016-02-19,2011-03-01,169871.0
3562,2016-05-13,2011-03-01,169683.0
3563,2018-06-12,2011-03-01,169673.0
3564,2019-07-11,2011-03-01,169683.0
3565,2011-05-13,2011-04-01,173484.0
3566,2011-06-14,2011-04-01,172902.0
3567,2011-07-14,2011-04-01,172749.0
3568,2012-02-17,2011-04-01,173059.0
3569,2012-04-30,2011-04-01,171186.0
3570,2012-05-15,2011-04-01,171244.0
3571,2012-06-13,2011-04-01,171321.0
3572,2013-02-21,2011-04-01,171436.0
3573,2013-05-31,2011-04-01,170952.0
3574,2014-02-18,2011-04-01,170817.0
3575,2014-05-13,2011-04-01,170670.0
3576,2015-02-20,2011-04-01,170667.0
3577,2015-05-13,2011-04-01,169867.0
3578,2016-02-19,2011-04-01,169842.0
3579,2016-05-13,2011-04-01,169699.0
3580,2017-05-12,2011-04-01,169928.0
3581,2018-06-12,2011-04-01,169925.0
3582,2019-07-11,2011-04-01,169917.0
3583,2011-06-15,2011-05-01,172202.0
3584,2011-07-14,2011-05-01,172263.0
3585,2011-08-12,2011-05-01,172382.0
3586,2012-02-17,2011-05-01,172513.0
3587,2012-04-30,2011-05-01,170699.0
3588,2012-06-13,2011-05-01,171056.0
3589,2012-07-16,2011-05-01,170826.0
3590,2013-02-21,2011-05-01,170740.0
3591,2013-05-31,2011-05-01,170354.0
3592,2014-02-18,2011-05-01,170225.0
3593,2014-05-13,2011-05-01,170136.0
3594,2015-02-20,2011-05-01,170173.0
3595,2015-05-13,2011-05-01,169319.0
3596,2016-02-19,2011-05-01,169366.0
3597,2016-05-13,2011-05-01,169212.0
3598,2017-05-12,2011-05-01,169213.0
3599,2018-06-12,2011-05-01,169169.0
3600,2019-07-11,2011-05-01,169160.0
3601,2011-07-15,2011-06-01,172885.0
3602,2011-08-12,2011-06-01,173253.0
3603,2011-09-14,2011-06-01,173106.0
3604,2012-02-17,2011-06-01,172696.0
3605,2012-04-30,2011-06-01,171353.0
3606,2012-07-16,2011-06-01,172089.0
3607,2012-08-14,2011-06-01,172145.0
3608,2013-02-21,2011-06-01,171966.0
3609,2013-05-31,2011-06-01,171406.0
3610,2014-02-18,2011-06-01,171467.0
3611,2014-05-13,2011-06-01,171277.0
3612,2015-02-20,2011-06-01,171391.0
3613,2015-05-13,2011-06-01,170553.0
3614,2016-02-19,2011-06-01,170580.0
3615,2016-05-13,2011-06-01,170405.0
3616,2017-05-12,2011-06-01,170401.0
3617,2018-06-12,2011-06-01,170458.0
3618,2019-07-11,2011-06-01,170457.0
3619,2011-08-18,2011-07-01,173194.0
3620,2011-09-14,2011-07-01,172713.0
3621,2011-10-14,2011-07-01,172977.0
3622,2012-02-17,2011-07-01,172908.0
3623,2012-04-30,2011-07-01,171575.0
3624,2012-08-14,2011-07-01,172020.0
3625,2012-09-14,2011-07-01,172079.0
3626,2013-02-21,2011-07-01,172019.0
3627,2013-05-31,2011-07-01,171435.0
3628,2014-02-18,2011-07-01,171466.0
3629,2014-05-13,2011-07-01,171266.0
3630,2015-02-20,2011-07-01,171368.0
3631,2015-05-13,2011-07-01,170376.0
3632,2016-02-19,2011-07-01,170395.0
3633,2016-05-13,2011-07-01,169909.0
3634,2017-05-12,2011-07-01,169893.0
3635,2018-06-12,2011-07-01,169832.0
3636,2019-07-11,2011-07-01,169831.0
3637,2011-09-15,2011-08-01,172142.0
3638,2011-10-14,2011-08-01,172821.0
3639,2011-11-15,2011-08-01,172837.0
3640,2012-02-17,2011-08-01,172838.0
3641,2012-04-30,2011-08-01,171408.0
3642,2012-09-14,2011-08-01,171743.0
3643,2012-10-15,2011-08-01,171797.0
3644,2013-02-21,2011-08-01,171857.0
3645,2013-05-31,2011-08-01,171141.0
3646,2014-02-18,2011-08-01,171170.0
3647,2014-05-13,2011-08-01,170829.0
3648,2015-02-20,2011-08-01,170880.0
3649,2015-05-13,2011-08-01,169781.0
3650,2016-02-19,2011-08-01,169763.0
3651,2016-05-13,2011-08-01,169629.0
3652,2017-05-12,2011-08-01,169753.0
3653,2018-06-12,2011-08-01,169800.0
3654,2019-07-11,2011-08-01,169808.0
3655,2011-10-19,2011-09-01,174251.0
3656,2011-11-15,2011-09-01,174278.0
3657,2011-12-13,2011-09-01,174506.0
3658,2012-02-17,2011-09-01,174571.0
3659,2012-04-30,2011-09-01,172942.0
3660,2012-10-15,2011-09-01,172748.0
3661,2012-11-14,2011-09-01,172583.0
3662,2013-02-21,2011-09-01,172672.0
3663,2013-05-31,2011-09-01,171987.0
3664,2014-02-18,2011-09-01,172047.0
3665,2014-05-13,2011-09-01,171904.0
3666,2015-02-20,2011-09-01,171903.0
3667,2015-05-13,2011-09-01,170915.0
3668,2016-02-19,2011-09-01,170975.0
3669,2016-05-13,2011-09-01,170926.0
3670,2017-05-12,2011-09-01,170965.0
3671,2018-06-12,2011-09-01,171103.0
3672,2019-07-11,2011-09-01,171101.0
3673,2011-11-16,2011-10-01,175366.0
3674,2011-12-13,2011-10-01,175719.0
3675,2012-01-12,2011-10-01,175798.0
3676,2012-02-17,2011-10-01,175766.0
3677,2012-04-30,2011-10-01,174598.0
3678,2012-11-14,2011-10-01,174780.0
3679,2012-12-13,2011-10-01,174879.0
3680,2013-02-21,2011-10-01,174938.0
3681,2013-05-31,2011-10-01,174088.0
3682,2014-02-18,2011-10-01,174063.0
3683,2014-05-13,2011-10-01,173772.0
3684,2015-02-20,2011-10-01,173734.0
3685,2015-05-13,2011-10-01,172318.0
3686,2016-02-19,2011-10-01,172365.0
3687,2016-05-13,2011-10-01,172129.0
3688,2017-05-12,2011-10-01,172127.0
3689,2018-06-12,2011-10-01,171968.0
3690,2019-07-11,2011-10-01,171961.0
3691,2011-12-16,2011-11-01,176142.0
3692,2012-01-12,2011-11-01,176547.0
3693,2012-02-14,2011-11-01,176339.0
3694,2012-02-17,2011-11-01,176111.0
3695,2012-04-30,2011-11-01,175261.0
3696,2012-12-13,2011-11-01,175178.0
3697,2013-01-15,2011-11-01,175042.0
3698,2013-02-21,2011-11-01,175015.0
3699,2013-05-31,2011-11-01,174292.0
3700,2014-02-18,2011-11-01,174226.0
3701,2014-05-13,2011-11-01,173889.0
3702,2015-02-20,2011-11-01,173873.0
3703,2015-05-13,2011-11-01,172534.0
3704,2016-02-19,2011-11-01,172524.0
3705,2016-05-13,2011-11-01,172329.0
3706,2017-05-12,2011-11-01,172370.0
3707,2018-06-12,2011-11-01,172377.0
3708,2019-07-11,2011-11-01,172378.0
3709,2012-01-19,2011-12-01,176679.0
3710,2012-02-14,2011-12-01,176350.0
3711,2012-02-17,2011-12-01,176128.0
3712,2012-03-13,2011-12-01,176627.0
3713,2012-04-30,2011-12-01,175310.0
3714,2013-01-15,2011-12-01,174853.0
3715,2013-02-13,2011-12-01,174887.0
3716,2013-02-21,2011-12-01,174807.0
3717,2013-05-31,2011-12-01,173588.0
3718,2014-02-18,2011-12-01,173621.0
3719,2014-05-13,2011-12-01,173442.0
3720,2015-02-20,2011-12-01,173402.0
3721,2015-05-13,2011-12-01,172453.0
3722,2016-02-19,2011-12-01,172394.0
3723,2016-05-13,2011-12-01,172384.0
3724,2017-05-12,2011-12-01,172405.0
3725,2018-06-12,2011-12-01,172453.0
3726,2019-07-11,2011-12-01,172446.0
3727,2012-02-17,2012-01-01,176436.0
3728,2012-03-13,2012-01-01,177362.0
3729,2012-04-16,2012-01-01,177503.0
3730,2012-04-30,2012-01-01,176062.0
3731,2013-02-13,2012-01-01,175457.0
3732,2013-02-21,2012-01-01,175380.0
3733,2013-03-13,2012-01-01,175830.0
3734,2013-05-31,2012-01-01,174461.0
3735,2014-02-18,2012-01-01,174415.0
3736,2014-05-13,2012-01-01,174759.0
3737,2015-02-20,2012-01-01,174687.0
3738,2015-05-13,2012-01-01,173618.0
3739,2016-02-19,2012-01-01,173541.0
3740,2016-05-13,2012-01-01,173475.0
3741,2017-02-15,2012-01-01,173489.0
3742,2017-05-12,2012-01-01,173505.0
3743,2018-06-12,2012-01-01,173526.0
3744,2019-07-11,2012-01-01,173531.0
3745,2012-03-16,2012-02-01,178523.0
3746,2012-04-16,2012-02-01,178552.0
3747,2012-04-30,2012-02-01,177203.0
3748,2012-05-15,2012-02-01,177160.0
3749,2013-02-21,2012-02-01,177300.0
3750,2013-03-13,2012-02-01,176471.0
3751,2013-04-12,2012-02-01,176365.0
3752,2013-05-31,2012-02-01,176289.0
3753,2014-02-18,2012-02-01,176378.0
3754,2014-05-13,2012-02-01,176532.0
3755,2015-02-20,2012-02-01,176418.0
3756,2015-05-13,2012-02-01,175353.0
3757,2016-02-19,2012-02-01,175283.0
3758,2016-05-13,2012-02-01,175228.0
3759,2017-02-15,2012-02-01,175265.0
3760,2017-05-12,2012-02-01,175204.0
3761,2018-06-12,2012-02-01,175266.0
3762,2019-07-11,2012-02-01,175286.0
3763,2012-04-16,2012-03-01,179429.0
3764,2012-04-30,2012-03-01,178104.0
3765,2012-05-15,2012-03-01,177848.0
3766,2012-06-13,2012-03-01,177304.0
3767,2013-02-21,2012-03-01,177419.0
3768,2013-04-12,2012-03-01,177683.0
3769,2013-05-13,2012-03-01,177582.0
3770,2013-05-31,2012-03-01,176987.0
3771,2014-02-18,2012-03-01,177155.0
3772,2014-05-13,2012-03-01,176733.0
3773,2015-02-20,2012-03-01,176630.0
3774,2015-05-13,2012-03-01,175739.0
3775,2016-02-19,2012-03-01,175717.0
3776,2016-05-13,2012-03-01,175553.0
3777,2017-02-15,2012-03-01,175620.0
3778,2017-05-12,2012-03-01,175632.0
3779,2018-06-12,2012-03-01,175606.0
3780,2019-07-11,2012-03-01,175608.0
3781,2012-05-15,2012-04-01,178045.0
3782,2012-06-13,2012-04-01,176845.0
3783,2012-07-16,2012-04-01,176332.0
3784,2013-02-21,2012-04-01,176506.0
3785,2013-05-13,2012-04-01,176574.0
3786,2013-05-31,2012-04-01,176410.0
3787,2013-06-13,2012-04-01,176480.0
3788,2014-02-18,2012-04-01,176301.0
3789,2014-05-13,2012-04-01,175811.0
3790,2015-02-20,2012-04-01,175820.0
3791,2015-05-13,2012-04-01,174572.0
3792,2016-02-19,2012-04-01,174485.0
3793,2016-05-13,2012-04-01,174496.0
3794,2017-02-15,2012-04-01,174571.0
3795,2017-05-12,2012-04-01,174564.0
3796,2018-06-12,2012-04-01,174496.0
3797,2019-07-11,2012-04-01,174493.0
3798,2012-06-14,2012-05-01,177045.0
3799,2012-07-16,2012-05-01,176542.0
3800,2012-08-14,2012-05-01,176627.0
3801,2013-02-21,2012-05-01,176534.0
3802,2013-05-31,2012-05-01,176610.0
3803,2013-06-13,2012-05-01,176572.0
3804,2013-07-15,2012-05-01,176430.0
3805,2014-02-18,2012-05-01,176248.0
3806,2014-05-13,2012-05-01,175952.0
3807,2015-02-20,2012-05-01,176028.0
3808,2015-05-13,2012-05-01,174703.0
3809,2016-02-19,2012-05-01,174751.0
3810,2016-05-13,2012-05-01,174650.0
3811,2017-02-15,2012-05-01,174657.0
3812,2017-05-12,2012-05-01,174616.0
3813,2018-06-12,2012-05-01,174606.0
3814,2019-07-11,2012-05-01,174613.0
3815,2012-07-17,2012-06-01,175627.0
3816,2012-08-14,2012-06-01,175263.0
3817,2012-09-14,2012-06-01,175242.0
3818,2013-02-21,2012-06-01,175008.0
3819,2013-05-31,2012-06-01,174817.0
3820,2013-07-15,2012-06-01,174687.0
3821,2013-08-13,2012-06-01,174747.0
3822,2014-02-18,2012-06-01,174822.0
3823,2014-05-13,2012-06-01,174272.0
3824,2015-02-20,2012-06-01,174423.0
3825,2015-05-13,2012-06-01,173199.0
3826,2016-02-19,2012-06-01,173290.0
3827,2016-05-13,2012-06-01,173178.0
3828,2017-02-15,2012-06-01,173165.0
3829,2017-05-12,2012-06-01,173191.0
3830,2018-06-12,2012-06-01,173349.0
3831,2019-07-11,2012-06-01,173347.0
3832,2012-08-15,2012-07-01,176602.0
3833,2012-09-14,2012-07-01,176273.0
3834,2012-10-15,2012-07-01,176452.0
3835,2013-02-21,2012-07-01,176365.0
3836,2013-05-31,2012-07-01,176035.0
3837,2013-08-13,2012-07-01,175985.0
3838,2013-09-13,2012-07-01,175935.0
3839,2014-02-18,2012-07-01,175979.0
3840,2014-05-13,2012-07-01,175321.0
3841,2015-02-20,2012-07-01,175470.0
3842,2015-05-13,2012-07-01,174150.0
3843,2016-02-19,2012-07-01,174233.0
3844,2016-05-13,2012-07-01,173987.0
3845,2017-02-15,2012-07-01,173899.0
3846,2017-05-12,2012-07-01,173825.0
3847,2018-06-12,2012-07-01,173881.0
3848,2019-07-11,2012-07-01,173874.0
3849,2012-09-14,2012-08-01,176769.0
3850,2012-10-15,2012-08-01,177421.0
3851,2012-11-14,2012-08-01,177181.0
3852,2013-02-21,2012-08-01,177239.0
3853,2013-05-31,2012-08-01,177251.0
3854,2013-09-13,2012-08-01,177169.0
